d,score
18,3
18,3
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,3
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,3
18,3
18,3
18,3
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,3
18,3
18,3
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,3
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,3
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,3
18,3
18,2
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,3
18,3
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,2
18,2
18,2
18,3
18,2
18,3
18,2
18,2
18,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,3
19,2
19,3
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,3
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,3
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,3
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,3
19,3
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,3
19,3
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,3
19,2
19,3
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,3
19,3
19,2
19,3
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,3
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,3
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
20,2
20,3
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,3
20,2
20,2
20,3
20,2
20,3
20,3
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,3
20,3
20,3
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,3
20,3
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,4
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,3
20,2
20,3
20,3
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,3
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,3
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,3
20,2
20,3
20,3
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,3
20,3
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,2
20,3
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,3
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,3
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,3
20,3
20,2
20,2
20,3
20,2
20,3
20,2
20,2
20,3
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,3
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,3
20,3
20,2
20,2
20,3
20,2
20,3
20,3
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,3
20,2
20,3
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,3
20,2
20,2
20,2
20,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,2
21,3
21,3
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,3
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,3
21,3
21,2
21,2
21,3
21,3
21,2
21,2
21,3
21,3
21,3
21,2
21,2
21,3
21,2
21,2
21,3
21,3
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,3
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,3
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,3
21,2
21,3
21,3
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,3
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,3
21,2
21,3
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,3
21,3
21,2
21,2
21,2
21,3
21,2
